17.000
61.400
57.900
67.100
70.100
66.600
73.700
71.300
77.200
77.200
83.000
84.500
84.400
84.400
80.700
83.300
83.000
82.400
82.300
77.400
83.000
84.400
85.200
86.100
75.300
