# Labelled Samples, Accuracy
0.000 17.000
5.000 61.400
10.000 57.900
15.000 67.100
20.000 70.100
22.000 74.900
24.000 74.100
26.000 69.300
28.000 72.700
30.000 70.500
32.000 71.100
34.000 73.900
36.000 74.100
38.000 76.800
40.000 77.200
42.000 76.300
44.000 76.000
46.000 74.300
48.000 76.900
50.000 78.500
52.000 75.700
